Date,Open,High,Low,Close,Volume
6-May-16,212.40,215.80,207.40,213.70,13622911
5-May-16,219.00,220.84,212.50,213.20,10338582
4-May-16,220.50,223.60,218.50,219.20,19053602
3-May-16,229.40,230.10,218.60,222.50,22343106
29-Apr-16,245.00,248.00,229.40,230.00,19046518
28-Apr-16,249.10,252.70,238.30,244.80,28302081
27-Apr-16,251.60,253.90,247.90,252.10,10011018
26-Apr-16,248.30,253.40,246.48,252.40,14143628
25-Apr-16,252.30,253.10,247.40,248.30,12786504
22-Apr-16,253.60,255.70,249.40,251.70,11606822
21-Apr-16,250.80,257.10,250.70,253.60,18810257
20-Apr-16,242.40,250.00,241.70,249.50,13845213
19-Apr-16,237.30,244.10,237.20,243.00,17659128
18-Apr-16,232.20,238.20,229.60,237.50,11676538
15-Apr-16,232.30,237.00,231.20,235.00,17743211
14-Apr-16,230.50,233.50,227.00,231.60,15752282
13-Apr-16,219.30,231.10,218.80,229.60,20897725
12-Apr-16,214.20,218.60,213.30,216.80,13458170
11-Apr-16,212.00,215.40,209.10,214.30,12901284
8-Apr-16,207.40,212.30,207.30,211.50,12370866
7-Apr-16,209.00,209.85,204.30,207.00,14151278
6-Apr-16,211.70,214.10,207.00,209.00,13334095
5-Apr-16,214.80,214.80,208.20,210.60,15353047
4-Apr-16,217.30,219.20,215.20,216.10,12202759
1-Apr-16,220.60,225.70,216.95,218.50,14385339
31-Mar-16,222.60,223.80,219.30,222.70,10764677
30-Mar-16,222.20,225.20,221.70,223.70,10064177
29-Mar-16,225.80,227.90,219.20,220.70,10802474
24-Mar-16,226.20,227.40,222.20,223.60,10964270
23-Mar-16,232.70,234.30,228.00,228.20,9949362
22-Mar-16,234.70,234.70,229.70,233.40,12081277
21-Mar-16,235.20,238.50,233.30,235.50,9961756
18-Mar-16,231.40,238.40,230.90,236.10,19027777
17-Mar-16,235.40,235.90,226.20,230.90,11935879
16-Mar-16,234.90,235.40,232.60,234.30,17320316
15-Mar-16,234.00,235.90,232.25,234.60,19686986
14-Mar-16,230.40,232.03,228.10,231.10,18460984
11-Mar-16,226.60,231.61,225.00,229.60,16705622
10-Mar-16,230.80,232.50,221.50,221.70,25705697
9-Mar-16,231.80,234.40,229.12,231.40,18100278
8-Mar-16,230.10,232.20,227.10,230.00,16311726
7-Mar-16,230.80,232.70,225.20,230.30,14135556
4-Mar-16,230.00,231.60,227.70,230.60,17389890
3-Mar-16,226.60,231.60,225.00,229.00,18118913
2-Mar-16,222.50,226.30,221.10,224.80,23345076
1-Mar-16,223.60,225.00,219.30,220.40,26030239
29-Feb-16,221.00,228.10,220.85,223.90,21055001
26-Feb-16,220.00,229.72,215.90,226.60,36492292
25-Feb-16,236.50,245.79,234.80,244.00,19542826
24-Feb-16,236.00,237.80,229.50,232.10,15798909
23-Feb-16,243.30,246.50,235.70,236.00,17764500
22-Feb-16,247.60,250.60,243.90,244.60,13601034
19-Feb-16,250.50,254.40,242.20,246.00,15449078
18-Feb-16,258.50,260.90,250.40,251.90,10854416
17-Feb-16,249.80,258.30,248.20,257.30,10445917
16-Feb-16,248.50,252.00,242.70,250.00,11962488
15-Feb-16,245.40,247.40,243.80,246.30,8921029
12-Feb-16,225.40,240.10,225.07,240.10,20740313
11-Feb-16,230.00,230.51,220.90,223.50,18752373
10-Feb-16,226.40,237.50,223.60,233.00,20273629
9-Feb-16,230.00,234.60,222.60,225.60,17515462
8-Feb-16,245.00,245.70,229.80,230.70,18011561
5-Feb-16,243.50,248.60,239.50,241.90,16627851
4-Feb-16,236.40,243.20,232.00,241.80,19243755
3-Feb-16,238.30,240.20,229.80,232.80,17322580
2-Feb-16,249.00,250.20,235.90,240.60,16517785
1-Feb-16,256.40,256.80,244.80,249.10,14656541
29-Jan-16,254.90,256.71,249.80,252.70,17252076
28-Jan-16,253.00,259.50,246.70,250.70,12992916
27-Jan-16,248.00,259.20,246.00,255.70,22760658
26-Jan-16,250.00,261.40,248.80,260.90,19562015
25-Jan-16,264.00,264.00,249.70,251.30,14580583
22-Jan-16,268.00,268.59,261.50,262.10,12919420
21-Jan-16,254.70,262.80,250.83,262.50,16176947
20-Jan-16,259.30,259.86,252.10,254.00,16211523
19-Jan-16,265.00,267.60,260.20,264.60,11505040
18-Jan-16,263.40,267.90,257.80,260.20,12032333
15-Jan-16,274.80,278.60,263.60,264.50,16233659
14-Jan-16,280.00,280.70,273.00,277.00,10020173
13-Jan-16,285.20,287.60,280.30,281.80,9327156
12-Jan-16,282.00,288.50,280.20,283.40,6930878
11-Jan-16,281.90,288.50,279.90,280.40,7498568
8-Jan-16,290.00,293.40,283.50,283.50,7078609
7-Jan-16,288.40,290.10,282.20,288.50,10578366
6-Jan-16,295.40,298.44,292.00,294.20,7214055
5-Jan-16,295.90,299.70,294.80,297.20,8833405
4-Jan-16,298.20,299.48,291.97,293.50,7643842
31-Dec-15,306.00,306.30,301.90,302.00,2171037
30-Dec-15,308.60,308.90,302.70,302.80,5062865
29-Dec-15,299.30,310.20,299.00,310.10,7811472
24-Dec-15,305.00,307.60,303.63,304.80,890447
23-Dec-15,300.00,304.50,298.00,304.30,5491652
22-Dec-15,299.90,299.90,295.50,297.40,6423237
21-Dec-15,294.00,298.60,291.70,294.70,6774458
18-Dec-15,293.10,297.80,292.10,294.00,11446827
16-Dec-15,288.70,293.60,288.00,289.80,13249815
15-Dec-15,284.30,290.00,284.05,288.80,8591858
14-Dec-15,285.60,287.40,281.40,282.60,11873415
11-Dec-15,291.70,292.20,284.40,285.50,9630524
10-Dec-15,288.80,293.90,288.10,292.60,10453448
9-Dec-15,291.40,292.90,287.60,290.30,7765725
8-Dec-15,298.40,299.20,288.70,291.10,10359222
7-Dec-15,306.40,306.40,299.10,299.50,6595784
4-Dec-15,304.90,306.30,302.10,303.80,7015718
3-Dec-15,311.30,315.70,305.70,305.70,10885176
2-Dec-15,313.10,314.00,309.10,309.10,4806738
1-Dec-15,308.50,312.70,308.50,312.20,13063043
30-Nov-15,306.70,307.80,302.38,302.40,18830775
27-Nov-15,305.40,307.60,304.70,306.70,5409808
26-Nov-15,300.00,307.30,299.90,307.20,7578090
25-Nov-15,302.70,303.60,299.40,300.50,11608349
24-Nov-15,302.70,304.00,295.90,302.30,11743743
23-Nov-15,307.10,309.90,301.30,304.40,12128205
20-Nov-15,316.20,317.60,309.50,309.50,7134417
19-Nov-15,317.00,320.30,314.80,315.20,7678767
18-Nov-15,311.00,316.10,309.60,315.80,7961386
17-Nov-15,310.90,313.30,309.10,311.00,8656872
16-Nov-15,305.70,309.00,304.30,308.40,7981871
13-Nov-15,308.20,313.50,306.90,308.30,8111444
12-Nov-15,311.70,312.10,309.50,310.00,8412131
11-Nov-15,313.50,314.10,310.90,312.00,5313208
10-Nov-15,320.60,320.63,308.90,312.30,10997205
9-Nov-15,320.00,325.20,319.20,319.60,8444935
6-Nov-15,312.70,320.30,309.90,319.30,10868491
5-Nov-15,325.10,325.30,307.97,312.00,18637197
4-Nov-15,323.10,332.00,321.30,322.30,11381242
3-Nov-15,323.50,323.80,320.10,321.50,6622513
2-Nov-15,320.00,324.60,317.70,323.10,9067353
30-Oct-15,312.80,323.20,312.80,317.60,13080355
29-Oct-15,325.90,326.20,317.20,320.70,10024983
28-Oct-15,324.00,326.70,320.70,326.40,6681780
27-Oct-15,326.90,328.60,324.70,325.10,4408458
26-Oct-15,328.80,330.80,326.30,327.50,5834039
23-Oct-15,325.30,331.30,323.80,330.00,7825162
22-Oct-15,321.70,323.60,319.80,322.90,8192518
21-Oct-15,323.20,325.00,319.20,322.60,6024456
20-Oct-15,324.60,324.80,319.54,323.20,6245555
19-Oct-15,324.20,327.00,322.04,323.50,6176824
16-Oct-15,328.20,329.70,325.40,326.00,11049351
15-Oct-15,322.00,326.30,322.00,326.30,6525882
14-Oct-15,321.60,323.20,318.90,321.20,4733525
13-Oct-15,327.60,328.16,319.40,323.20,6361488
12-Oct-15,334.40,334.80,326.90,328.30,6309127
9-Oct-15,333.10,336.00,330.00,334.30,5000185
8-Oct-15,330.20,333.40,328.06,330.80,6562115
7-Oct-15,332.20,335.40,329.60,331.30,7250367
6-Oct-15,329.90,332.20,327.00,330.60,7667126
5-Oct-15,325.60,328.80,323.40,328.80,8045045
2-Oct-15,321.30,327.50,317.10,320.80,9734997
1-Oct-15,318.30,323.30,317.90,319.20,9950170
30-Sep-15,314.00,316.30,312.00,315.00,8675791
29-Sep-15,305.90,315.40,304.40,308.60,14772876
28-Sep-15,317.80,318.90,307.40,309.60,9748628
25-Sep-15,316.80,319.70,315.40,319.00,9041764
24-Sep-15,315.00,317.00,310.30,310.70,9428068
23-Sep-15,311.60,316.90,310.00,313.30,6792232
22-Sep-15,320.40,320.90,309.80,311.30,11323263
21-Sep-15,317.70,325.10,317.00,319.50,7170227
18-Sep-15,325.40,325.40,312.90,318.90,18973088
17-Sep-15,328.20,328.80,325.20,326.00,10379111
16-Sep-15,330.10,331.00,326.40,327.70,8613653
15-Sep-15,326.50,331.00,322.40,328.90,4668275
14-Sep-15,330.00,331.83,323.60,325.40,7041438
11-Sep-15,330.60,331.56,327.60,328.70,5671202
10-Sep-15,329.30,332.50,327.20,329.90,6993080
9-Sep-15,333.70,335.60,330.60,331.30,7940497
8-Sep-15,326.40,332.00,320.44,328.00,6569716
7-Sep-15,325.10,326.10,321.80,324.60,4708440
4-Sep-15,330.90,331.60,322.20,322.50,10547097
3-Sep-15,331.80,337.20,331.70,334.40,9152799
2-Sep-15,329.90,334.30,324.20,327.70,8875553
1-Sep-15,336.10,336.10,322.00,328.00,16806034
28-Aug-15,333.50,336.80,324.20,336.80,14676605
27-Aug-15,332.10,335.80,328.90,333.80,12567114
26-Aug-15,325.30,328.80,317.50,324.10,18840936
25-Aug-15,312.40,323.00,311.90,321.20,16870162
24-Aug-15,312.90,316.10,300.30,308.90,33502537
21-Aug-15,326.00,330.50,323.10,323.10,13604092
20-Aug-15,330.30,334.80,330.00,332.00,15223985
19-Aug-15,339.50,339.80,332.00,332.20,9266222
18-Aug-15,339.20,342.40,338.54,340.70,7604251
17-Aug-15,342.70,343.60,339.20,339.90,9883681
14-Aug-15,339.50,342.80,338.40,341.40,11483670
13-Aug-15,343.00,344.50,338.50,338.70,14359060
12-Aug-15,342.00,344.55,337.80,339.00,76766899
11-Aug-15,343.10,347.44,341.86,344.70,16480704
10-Aug-15,346.50,348.60,338.00,343.90,21095928
7-Aug-15,349.30,350.40,344.60,345.50,17914612
6-Aug-15,345.50,349.74,344.20,348.90,37711689
5-Aug-15,340.80,348.70,340.80,345.00,31417306
4-Aug-15,336.00,341.10,330.00,332.50,61738638
3-Aug-15,340.00,342.20,334.70,337.60,19596906
31-Jul-15,341.20,344.40,338.42,342.20,10762722
30-Jul-15,366.00,370.00,340.30,342.40,26440036
29-Jul-15,353.10,356.60,349.70,353.20,8612556
28-Jul-15,348.20,352.60,347.40,351.70,5554059
27-Jul-15,350.40,353.20,346.80,347.10,6130862
24-Jul-15,351.80,354.10,348.80,353.80,9074365
23-Jul-15,362.50,363.25,353.30,353.40,7634561
22-Jul-15,358.30,361.80,355.70,359.80,6034008
21-Jul-15,360.00,361.70,358.10,361.30,5679280
20-Jul-15,359.80,361.90,358.40,360.30,4772901
17-Jul-15,361.00,361.00,359.20,360.20,4325219
16-Jul-15,357.50,362.00,357.50,360.70,5326267
15-Jul-15,353.00,357.40,351.16,356.50,6448796
14-Jul-15,352.80,354.30,345.50,353.00,7210908
13-Jul-15,349.50,351.60,346.00,351.60,9561391
10-Jul-15,348.90,349.20,344.10,345.10,8083011
9-Jul-15,338.80,346.00,338.60,343.10,10457041
8-Jul-15,338.00,341.30,335.10,338.30,12222724
7-Jul-15,350.90,350.90,336.55,336.80,9354556
6-Jul-15,355.50,356.60,346.50,346.50,12301348
3-Jul-15,363.00,363.00,357.50,359.30,8801224
2-Jul-15,361.50,367.00,360.90,366.10,9568208
1-Jul-15,354.00,364.50,353.70,362.70,11901314
30-Jun-15,357.20,358.70,351.50,351.50,11389120
29-Jun-15,356.00,363.60,354.91,357.60,9593497
26-Jun-15,366.70,369.20,363.20,367.20,8442718
25-Jun-15,361.10,370.00,360.46,368.70,13389150
24-Jun-15,358.20,363.70,358.10,362.60,9290796
23-Jun-15,355.90,360.40,354.61,359.50,8655626
22-Jun-15,354.40,355.90,352.10,354.80,8568644
19-Jun-15,347.00,350.30,345.90,349.60,10274362
18-Jun-15,345.80,349.10,342.80,347.30,7302854
17-Jun-15,351.30,351.60,347.20,347.60,7087217
16-Jun-15,349.80,352.70,346.00,350.30,9910407
15-Jun-15,354.50,356.60,347.70,350.50,7685428
12-Jun-15,359.80,363.88,354.95,357.40,8953235
11-Jun-15,354.80,364.94,352.70,361.50,12991592
10-Jun-15,352.50,356.23,349.60,354.80,10979805
9-Jun-15,350.50,353.60,348.30,352.60,8767052
8-Jun-15,355.80,357.50,350.30,351.90,8990158
5-Jun-15,350.90,359.70,348.60,356.40,14013313
4-Jun-15,347.60,353.80,344.60,351.80,10775746
3-Jun-15,345.50,351.40,345.20,349.50,8155328
2-Jun-15,344.00,345.80,337.30,345.20,11351961
1-Jun-15,345.00,348.30,341.12,341.40,6237869
29-May-15,348.80,351.60,343.40,345.30,8932785
28-May-15,345.90,349.60,344.90,348.50,5683428
27-May-15,346.10,348.90,343.60,347.10,7716848
26-May-15,352.90,353.80,344.40,349.72,7948120
22-May-15,354.10,356.63,353.40,355.10,6203327
21-May-15,354.10,356.90,351.20,355.00,8725490
20-May-15,348.00,356.80,346.80,354.70,12290060
19-May-15,351.20,354.10,347.50,348.50,8008776
18-May-15,352.70,354.50,349.90,351.30,8853688
15-May-15,355.50,356.58,350.15,351.80,7565087
14-May-15,352.30,357.40,350.60,355.50,5853956
13-May-15,351.50,355.70,351.40,353.00,8657532
12-May-15,356.20,356.20,349.90,350.90,10792391
11-May-15,352.00,359.30,349.50,357.70,13452026
8-May-15,350.00,356.50,344.50,352.40,29312494
7-May-15,330.80,333.00,326.10,332.10,9492930
6-May-15,333.50,338.10,331.70,333.10,8815418
5-May-15,343.00,344.60,335.30,335.30,11659391
1-May-15,336.50,344.50,333.10,339.80,6592357
30-Apr-15,346.00,346.30,332.50,338.50,20616069
29-Apr-15,356.60,358.60,345.76,349.80,9843023
28-Apr-15,354.80,355.20,351.00,355.20,5236100
27-Apr-15,355.30,357.15,348.70,355.90,6919258
24-Apr-15,351.80,356.40,351.60,353.90,8166210
23-Apr-15,350.00,351.30,344.68,351.00,6797499
22-Apr-15,355.40,355.50,346.65,349.40,7834494
21-Apr-15,354.40,357.10,351.60,354.20,7835568
20-Apr-15,350.00,354.94,349.00,351.80,5586498
17-Apr-15,354.70,357.30,349.00,349.20,8326592
16-Apr-15,357.70,360.80,354.50,354.50,8893565
15-Apr-15,353.20,357.40,352.37,355.70,5748658
14-Apr-15,352.50,358.51,352.00,353.70,11423801
13-Apr-15,348.60,354.20,347.30,353.20,6626671
10-Apr-15,348.30,350.10,345.60,348.90,7261472
9-Apr-15,350.50,351.80,346.10,347.80,7219262
8-Apr-15,354.40,354.40,348.50,348.70,6355431
7-Apr-15,353.10,354.60,350.25,353.00,8884791
2-Apr-15,345.30,350.30,345.10,349.60,7504943
1-Apr-15,339.90,348.60,339.90,345.40,11757685
31-Mar-15,345.90,347.70,340.00,340.00,9335533
30-Mar-15,345.50,349.01,342.40,347.10,7540122
27-Mar-15,340.50,350.80,340.50,343.10,11439097
26-Mar-15,351.40,352.90,345.40,350.30,9749022
25-Mar-15,353.40,356.00,351.40,352.30,8024274
24-Mar-15,355.30,355.60,351.19,352.00,6895671
23-Mar-15,356.50,359.30,353.80,354.10,9743053
20-Mar-15,348.50,357.00,331.87,356.30,11476510
19-Mar-15,352.60,354.00,348.50,348.50,11203878
18-Mar-15,350.10,354.20,348.30,351.70,10295109
17-Mar-15,351.00,352.00,333.25,350.70,9731360
16-Mar-15,356.60,358.70,350.30,351.50,13611700
13-Mar-15,362.90,364.10,353.80,356.20,10438309
12-Mar-15,361.10,366.80,359.60,360.20,12125151
11-Mar-15,359.30,362.20,357.60,360.10,10618802
10-Mar-15,366.80,370.03,359.60,359.80,12736142
9-Mar-15,373.50,376.90,366.20,367.80,12674787
6-Mar-15,378.20,380.70,375.20,376.10,9285052
5-Mar-15,373.40,379.30,371.40,379.30,9808009
4-Mar-15,369.70,374.90,368.34,373.20,8012382
3-Mar-15,378.00,379.90,369.15,371.00,9562660
2-Mar-15,367.90,378.80,365.30,378.30,13154072
27-Feb-15,384.50,388.30,366.30,367.20,20653638
26-Feb-15,409.10,414.00,375.20,386.60,23015025
25-Feb-15,397.40,405.30,397.40,403.30,8520507
24-Feb-15,400.00,405.40,396.50,403.90,7005511
23-Feb-15,400.00,403.00,396.80,398.80,6699635
20-Feb-15,394.00,399.70,393.12,397.50,9661097
19-Feb-15,396.40,398.50,393.20,395.90,6806549
18-Feb-15,389.10,396.70,387.98,396.50,8276900
17-Feb-15,380.60,386.50,378.90,386.50,5648322
16-Feb-15,386.10,389.70,382.70,384.20,5746520
13-Feb-15,387.90,393.02,385.80,389.00,7982180
12-Feb-15,379.10,389.80,379.08,386.90,8925606
11-Feb-15,381.30,382.40,376.50,378.40,6917486
10-Feb-15,379.00,385.70,379.00,382.50,7055562
9-Feb-15,380.20,384.80,377.90,381.00,6735074
6-Feb-15,376.50,384.60,375.55,384.00,7618904
5-Feb-15,375.00,378.70,373.20,377.70,4495109
4-Feb-15,376.00,380.80,373.00,380.80,10302122
3-Feb-15,368.00,376.00,367.70,375.60,11734150
2-Feb-15,365.50,366.41,360.90,365.50,8470187
30-Jan-15,371.10,372.70,362.00,362.40,8716748
29-Jan-15,370.00,373.00,366.10,369.20,9618349
28-Jan-15,378.00,379.50,371.30,374.90,6762889
27-Jan-15,384.00,384.05,373.00,376.30,5399262
26-Jan-15,379.40,384.36,375.30,383.10,5405360
23-Jan-15,387.90,388.40,376.90,380.10,7288305
22-Jan-15,382.10,387.10,379.20,386.00,7766101
21-Jan-15,378.80,380.53,372.70,380.20,8817300
20-Jan-15,371.80,381.97,369.36,380.50,10216495
19-Jan-15,362.80,370.04,362.42,369.00,4471680
16-Jan-15,359.90,363.50,359.30,363.00,9499129
15-Jan-15,364.50,370.90,357.86,362.80,14295528
14-Jan-15,367.70,371.80,361.40,362.70,7120996
13-Jan-15,366.40,375.00,365.49,373.70,5851748
12-Jan-15,368.40,370.80,363.20,368.50,7023380
9-Jan-15,374.60,375.60,363.80,367.70,17553151
8-Jan-15,370.90,379.27,368.40,377.70,7965663
7-Jan-15,372.10,375.00,366.60,367.40,6576076
6-Jan-15,377.60,380.24,369.80,370.00,7558403
5-Jan-15,387.00,389.70,375.80,378.00,9527118
