Date,Open,High,Low,Close,Volume
20-Jul-15,3675.00,3675.50,3637.00,3651.00,1563728
17-Jul-15,3664.50,3678.00,3634.00,3651.00,1659997
16-Jul-15,3660.00,3687.00,3640.00,3659.50,1892589
15-Jul-15,3626.50,3656.50,3605.50,3653.00,1461488
14-Jul-15,3625.00,3656.00,3609.50,3639.50,1893989
13-Jul-15,3663.50,3671.50,3597.50,3617.00,2274676
10-Jul-15,3606.50,3650.41,3570.50,3626.50,2305323
9-Jul-15,3531.50,3568.50,3508.50,3564.50,1821868
8-Jul-15,3486.50,3529.50,3457.00,3529.50,2444104
7-Jul-15,3478.50,3492.50,3452.00,3462.00,2373864
6-Jul-15,3448.00,3507.50,3433.50,3485.00,2153725
3-Jul-15,3483.50,3515.50,3473.00,3481.50,1009161
2-Jul-15,3507.50,3509.00,3474.00,3495.00,1540617
1-Jul-15,3446.00,3510.00,3427.90,3499.00,2708358
30-Jun-15,3464.50,3484.00,3415.00,3415.00,3770219
29-Jun-15,3477.50,3531.00,3467.50,3475.50,2360359
26-Jun-15,3538.50,3570.50,3525.50,3546.50,1800645
25-Jun-15,3573.00,3611.50,3556.00,3556.00,2359914
24-Jun-15,3571.00,3617.00,3556.50,3591.00,2089288
23-Jun-15,3598.50,3607.00,3569.00,3579.50,2040826
22-Jun-15,3592.00,3605.50,3554.00,3593.50,2329791
19-Jun-15,3550.00,3582.50,3536.00,3547.00,4236715
18-Jun-15,3499.50,3556.00,3488.50,3556.00,2726855
17-Jun-15,3529.00,3539.50,3477.00,3503.00,2650760
16-Jun-15,3418.00,3529.50,3406.50,3506.00,4323644
15-Jun-15,3399.00,3438.00,3388.50,3411.50,2473827
12-Jun-15,3427.50,3430.00,3392.50,3417.50,2071509
11-Jun-15,3432.00,3458.50,3417.00,3445.00,1813944
10-Jun-15,3413.50,3440.50,3383.00,3434.00,2844213
9-Jun-15,3432.50,3442.50,3400.50,3423.00,2075766
8-Jun-15,3431.00,3447.00,3385.00,3431.00,2760990
5-Jun-15,3509.00,3509.00,3438.50,3440.00,2143287
4-Jun-15,3536.50,3536.50,3478.00,3520.00,2781749
3-Jun-15,3511.50,3568.00,3506.00,3535.50,2629833
2-Jun-15,3563.50,3565.00,3494.50,3506.00,3619746
1-Jun-15,3607.00,3653.15,3584.00,3592.50,2595234
29-May-15,3690.50,3691.00,3599.00,3605.50,3282260
28-May-15,3666.50,3708.00,3665.50,3691.50,1676252
27-May-15,3625.00,3679.00,3617.50,3664.50,2692745
26-May-15,3616.00,3641.00,3586.65,3611.50,1724594
22-May-15,3634.50,3698.92,3621.00,3621.00,1975412
21-May-15,3644.50,3649.00,3609.00,3633.00,1416171
20-May-15,3636.00,3652.00,3606.00,3644.00,2423838
19-May-15,3638.50,3655.00,3618.50,3639.50,2199524
18-May-15,3599.50,3619.00,3545.00,3595.50,1710825
15-May-15,3620.50,3713.89,3571.50,3592.00,1953845
14-May-15,3572.00,3607.98,3543.50,3602.00,1981472
13-May-15,3585.50,3621.50,3558.50,3572.00,2437645
12-May-15,3594.50,3605.00,3520.82,3557.50,3506839
11-May-15,3630.50,3674.81,3613.00,3621.00,2054862
8-May-15,3645.00,3652.62,3598.00,3640.00,2965165
7-May-15,3588.00,3600.00,3498.00,3576.00,3863230
6-May-15,3558.00,3598.00,3549.98,3582.50,2249558
5-May-15,3686.50,3690.00,3547.50,3547.50,3050094
1-May-15,3595.00,3668.00,3554.00,3640.00,1486588
30-Apr-15,3602.50,3620.00,3573.50,3592.50,2850501
29-Apr-15,3635.00,3648.00,3582.00,3588.50,3929887
28-Apr-15,3725.50,3725.50,3632.50,3669.50,2801824
27-Apr-15,3749.00,3758.50,3687.50,3721.50,2613464
24-Apr-15,3760.00,3770.95,3715.50,3746.50,1858533
23-Apr-15,3756.50,3774.00,3720.00,3753.00,2062218
22-Apr-15,3775.00,3775.00,3704.00,3734.00,2222626
21-Apr-15,3758.50,3797.00,3735.00,3762.50,2415025
20-Apr-15,3750.50,3775.00,3740.20,3765.00,2070847
17-Apr-15,3750.00,3780.00,3709.00,3724.00,3520212
16-Apr-15,3709.00,3747.73,3675.50,3742.00,3333540
15-Apr-15,3677.50,3711.00,3667.00,3691.00,1691914
14-Apr-15,3646.00,3690.00,3629.00,3677.50,1717614
13-Apr-15,3706.50,3706.50,3622.93,3662.00,1616562
10-Apr-15,3642.50,3721.00,3636.00,3716.00,2539067
9-Apr-15,3607.00,3651.00,3596.50,3631.00,2039682
8-Apr-15,3615.50,3625.00,3579.12,3589.00,1858898
7-Apr-15,3612.50,3637.68,3575.00,3631.00,2188017
2-Apr-15,3528.50,3583.00,3514.00,3577.00,1910868
1-Apr-15,3496.50,3546.00,3481.50,3538.50,2763443
31-Mar-15,3598.50,3598.50,3482.50,3488.50,4088196
30-Mar-15,3598.00,3599.00,3554.50,3594.50,2649020
27-Mar-15,3587.50,3588.00,3538.00,3552.00,2250259
26-Mar-15,3614.00,3622.00,3446.53,3570.00,3419883
25-Mar-15,3664.50,3681.00,3639.50,3639.50,1976087
24-Mar-15,3685.50,3737.00,3664.00,3664.00,2315185
23-Mar-15,3667.00,3715.88,3641.50,3703.50,2559213
20-Mar-15,3676.00,3676.00,3647.50,3657.00,4349766
19-Mar-15,3690.00,3715.50,3635.00,3668.00,3448906
18-Mar-15,3729.00,3808.50,3701.50,3796.00,3131985
17-Mar-15,3698.50,3734.50,3679.50,3715.50,2205034
16-Mar-15,3644.50,3722.00,3636.00,3708.50,2133605
13-Mar-15,3660.00,3674.50,3619.00,3644.00,2102292
12-Mar-15,3649.00,3675.50,3629.00,3641.50,2037647
11-Mar-15,3663.50,3682.50,3613.00,3627.00,2221799
10-Mar-15,3744.50,3770.00,3652.01,3652.50,2943678
9-Mar-15,3825.00,3825.00,3746.50,3756.00,2422765
6-Mar-15,3879.50,3894.00,3822.50,3825.50,2198156
5-Mar-15,3832.50,3893.75,3806.50,3892.50,3240332
4-Mar-15,3788.00,3813.00,3735.50,3813.00,2141942
3-Mar-15,3787.50,3811.50,3749.00,3767.00,1975556
2-Mar-15,3774.50,3780.00,3739.50,3756.50,2178505
27-Feb-15,3799.00,3806.00,3759.50,3782.00,2284819
26-Feb-15,3750.00,3799.00,3716.50,3795.00,2725766
25-Feb-15,3733.00,3739.00,3685.00,3731.00,1832618
24-Feb-15,3727.00,3770.00,3718.50,3737.00,2497737
23-Feb-15,3666.00,3727.50,3644.00,3727.50,2344523
20-Feb-15,3660.50,3678.00,3630.50,3674.50,2789004
19-Feb-15,3619.50,3670.92,3604.50,3660.50,2430834
18-Feb-15,3669.00,3676.00,3587.00,3603.50,2100492
17-Feb-15,3591.00,3663.50,3574.50,3663.50,1817123
16-Feb-15,3623.00,3628.50,3580.50,3594.50,1523621
13-Feb-15,3645.50,3645.50,3574.62,3592.00,2441659
12-Feb-15,3659.00,3661.00,3615.50,3626.50,1905892
11-Feb-15,3659.00,3674.50,3610.00,3635.50,1496266
10-Feb-15,3601.00,3668.00,3601.00,3647.50,2544049
9-Feb-15,3630.50,3630.50,3573.00,3605.00,2211189
6-Feb-15,3684.00,3684.00,3617.00,3628.00,2658670
5-Feb-15,3716.50,3731.50,3662.50,3689.00,2620913
4-Feb-15,3746.00,3778.00,3699.00,3735.50,3150247
3-Feb-15,3769.50,3799.50,3729.50,3753.00,2409606
2-Feb-15,3748.00,3780.00,3721.00,3767.00,2104059
30-Jan-15,3805.00,3818.00,3748.00,3752.00,2853199
29-Jan-15,3757.00,3808.00,3751.00,3794.00,2811235
28-Jan-15,3785.00,3795.50,3745.00,3778.50,2226170
27-Jan-15,3780.00,3792.50,3734.00,3756.00,2167444
26-Jan-15,3757.50,3806.00,3752.00,3779.50,2679075
23-Jan-15,3751.00,3805.00,3713.50,3791.00,3130308
22-Jan-15,3678.00,3737.00,3665.58,3734.50,2986520
21-Jan-15,3619.50,3691.00,3618.84,3690.50,2485294
20-Jan-15,3618.50,3643.50,3587.50,3611.50,2278975
19-Jan-15,3576.50,3610.00,3558.50,3598.00,1290520
16-Jan-15,3582.00,3595.00,3554.50,3574.55,2939102
15-Jan-15,3537.50,3589.50,3444.50,3470.50,3035794
