Date,Open,High,Low,Close,Volume
28-May-15,618.70,626.80,616.30,623.60,18836766
27-May-15,619.40,629.30,618.90,625.30,19182159
26-May-15,624.40,627.30,616.20,617.00,20357479
22-May-15,616.80,623.60,616.40,620.60,17574332
21-May-15,616.40,617.30,612.97,614.50,15910345
20-May-15,618.60,625.03,616.80,622.90,18431365
19-May-15,615.60,619.10,611.10,616.70,25974009
18-May-15,615.10,622.00,614.00,618.60,14950434
15-May-15,621.00,622.96,615.20,616.90,19817066
14-May-15,610.10,618.20,607.00,617.60,17993801
13-May-15,615.80,618.30,610.40,614.00,23081683
12-May-15,626.30,627.00,614.40,620.00,26575271
11-May-15,636.20,639.20,630.90,632.30,20093101
8-May-15,640.00,641.16,631.81,641.10,24266102
7-May-15,635.10,635.60,624.00,630.90,23017631
6-May-15,630.80,638.99,626.25,632.40,23132047
5-May-15,639.00,655.30,625.80,635.00,36873915
1-May-15,647.30,649.20,637.43,646.30,14315419
30-Apr-15,644.70,674.57,561.59,648.10,28690324
29-Apr-15,647.20,654.80,645.80,645.80,24782664
28-Apr-15,647.90,650.10,640.10,647.40,27823015
27-Apr-15,658.20,658.90,645.42,649.30,47062460
24-Apr-15,610.80,635.50,610.10,629.70,41262446
23-Apr-15,608.00,613.52,604.10,612.20,17205765
22-Apr-15,612.70,612.80,603.10,607.50,19914438
21-Apr-15,614.30,615.70,610.90,613.20,22030838
20-Apr-15,605.10,614.40,603.62,613.30,26797751
17-Apr-15,605.10,610.90,597.30,600.00,27475619
16-Apr-15,617.60,617.60,605.00,606.80,26443829
15-Apr-15,618.40,621.00,614.59,617.70,19926692
14-Apr-15,619.20,622.20,614.96,616.30,28827100
13-Apr-15,617.20,623.60,611.81,618.00,25438459
10-Apr-15,605.80,612.16,604.10,612.10,31306126
9-Apr-15,593.60,605.10,593.00,604.00,46249796
8-Apr-15,589.00,591.77,585.68,587.00,29140294
7-Apr-15,587.70,587.70,582.70,586.90,23428164
2-Apr-15,581.50,583.90,578.30,582.30,19681100
1-Apr-15,574.70,581.20,573.14,578.60,21331016
31-Mar-15,583.60,583.60,550.67,577.54,29664319
30-Mar-15,584.50,585.50,580.10,583.30,15514449
27-Mar-15,585.00,585.50,559.01,578.50,21199445
26-Mar-15,581.10,585.20,578.16,581.70,22902824
25-Mar-15,584.70,597.00,580.98,583.50,21097813
24-Mar-15,578.90,586.48,575.30,578.30,18214832
23-Mar-15,584.10,585.40,577.10,578.70,23175771
20-Mar-15,577.90,586.00,576.90,584.70,39294941
19-Mar-15,576.90,579.60,574.00,577.10,23262302
18-Mar-15,572.30,580.80,569.80,579.30,30757179
17-Mar-15,563.00,571.60,561.40,570.20,22522030
16-Mar-15,563.90,566.80,558.90,562.00,17052051
13-Mar-15,563.40,564.01,555.40,561.30,24169589
12-Mar-15,563.00,569.42,557.53,560.30,29826161
11-Mar-15,561.90,565.40,556.80,561.80,28278289
10-Mar-15,571.40,573.60,559.90,559.90,37696292
9-Mar-15,568.30,571.10,566.50,566.50,20303387
6-Mar-15,571.00,572.83,567.80,568.00,23436700
5-Mar-15,575.80,576.60,570.12,570.60,21413607
4-Mar-15,584.60,587.10,581.90,586.10,17318814
3-Mar-15,583.80,587.20,580.90,580.90,21246735
2-Mar-15,579.80,583.30,578.00,582.90,21738585
27-Feb-15,582.00,585.08,577.30,577.30,24171209
26-Feb-15,578.50,582.10,568.17,581.60,17772711
25-Feb-15,581.00,583.28,574.90,577.40,20414972
24-Feb-15,578.30,583.80,574.80,581.60,29673127
23-Feb-15,610.00,610.00,566.00,577.20,51415212
20-Feb-15,603.60,606.69,599.80,605.20,20456445
19-Feb-15,603.20,606.60,599.93,601.90,17081332
18-Feb-15,606.70,608.70,603.40,605.50,17105393
17-Feb-15,603.00,606.70,599.30,602.80,17094571
16-Feb-15,596.20,605.10,596.20,601.10,10414615
13-Feb-15,599.00,603.20,596.90,598.20,18086081
12-Feb-15,597.60,601.20,595.60,596.40,21469542
11-Feb-15,592.20,596.90,590.10,592.10,16961781
10-Feb-15,608.50,608.50,596.40,597.80,29557646
9-Feb-15,616.50,616.50,605.67,610.60,19076534
6-Feb-15,613.10,625.40,611.19,620.80,17478980
5-Feb-15,613.70,615.30,608.80,613.40,12152222
4-Feb-15,617.00,620.50,611.70,615.60,17802347
3-Feb-15,613.40,620.90,611.80,617.50,18968478
2-Feb-15,612.50,621.37,604.40,612.40,17714591
30-Jan-15,619.90,619.90,609.21,609.60,25259309
29-Jan-15,614.00,619.30,597.10,618.10,18916869
28-Jan-15,621.10,623.10,613.40,618.20,18513369
27-Jan-15,624.90,625.97,613.00,618.00,17812509
26-Jan-15,622.40,628.70,621.30,627.10,14318428
23-Jan-15,628.00,630.00,622.10,624.80,22305466
22-Jan-15,610.70,622.00,609.18,620.30,34752227
21-Jan-15,599.20,605.70,595.77,605.60,23351107
20-Jan-15,599.20,600.34,577.22,595.70,21250224
19-Jan-15,594.60,599.34,593.00,596.30,11713685
16-Jan-15,595.20,595.69,573.54,594.00,26964249
15-Jan-15,595.50,597.10,579.05,596.90,33975042
14-Jan-15,602.10,603.70,586.80,590.10,30177139
13-Jan-15,604.70,608.13,602.30,604.20,16554113
12-Jan-15,604.90,607.40,597.56,602.70,13807224
9-Jan-15,606.50,607.00,598.00,602.00,25632761
8-Jan-15,607.00,609.00,603.40,606.20,21161838
7-Jan-15,601.40,605.10,583.63,601.00,24471262
6-Jan-15,604.60,607.00,592.29,592.29,22619533
5-Jan-15,613.70,615.00,600.92,600.92,20844765
